0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,93,93,93,93,93,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,93,93,93,93,93,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,93,93,93,93,93,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,93,93,93,93,93,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,93,93,93,93,93,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,93,93,93,93,93,159,159,159,159,159,255,255,255,255,255
0,93,93,93,93,93,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,93,93,93,93,93,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,93,93,93,93,93,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,92,92,92,92,92,159,159,159,159,159,255,255,255,255,255
0,93,93,93,93,93,159,159,159,159,159,255,255,255,255,255
0,90,90,90,90,90,84,84,84,84,84,241,241,241,241,241
