A,2.209644,4.421066,6.391385,2.788082,4.333048,2.223630,0.914672,-0.279587,-1.652344,-2.369759,-5.140234,-5.087394,-4.281277,-4.272560,-2.132827
A,1.602696,1.833228,2.207914,3.840422,4.997790,3.030189,4.425744,4.996604,6.962709,3.947778,2.358137,1.004121,0.259487,-0.312341,-0.914336
A,1.824686,1.623693,3.024793,4.422097,4.424408,3.604831,3.604857,6.389080,6.149800,3.740561,0.993045,1.034390,-0.330470,-0.927535,-0.908358
A,1.833228,2.207914,3.840422,4.997790,3.030189,4.425744,4.996604,6.962709,3.947778,2.358137,1.004121,0.259487,-0.312341,-0.914336,-0.895035
A,1.623693,3.024793,4.422097,4.424408,3.604831,3.604857,6.389080,6.149800,3.740561,0.993045,1.034390,-0.330470,-0.927535,-0.908358,-0.888937
A,2.207914,3.840422,4.997790,3.030189,4.425744,4.996604,6.962709,3.947778,2.358137,1.004121,0.259487,-0.312341,-0.914336,-0.895035,-0.875492
A,3.024793,4.422097,4.424408,3.604831,3.604857,6.389080,6.149800,3.740561,0.993045,1.034390,-0.330470,-0.927535,-0.908358,-0.888937,-0.869274
A,3.840422,4.997790,3.030189,4.425744,4.996604,6.962709,3.947778,2.358137,1.004121,0.259487,-0.312341,-0.914336,-0.895035,-0.875492,-2.266812
A,4.422097,4.424408,3.604831,3.604857,6.389080,6.149800,3.740561,0.993045,1.034390,-0.330470,-0.927535,-0.908358,-0.888937,-0.869274,-2.260757
A,4.997790,3.030189,4.425744,4.996604,6.962709,3.947778,2.358137,1.004121,0.259487,-0.312341,-0.914336,-0.895035,-0.875492,-2.266812,-2.912668
A,4.424408,3.604831,3.604857,6.389080,6.149800,3.740561,0.993045,1.034390,-0.330470,-0.927535,-0.908358,-0.888937,-0.869274,-2.260757,-3.654341
A,3.030189,4.425744,4.996604,6.962709,3.947778,2.358137,1.004121,0.259487,-0.312341,-0.914336,-0.895035,-0.875492,-2.266812,-2.912668,-3.648990
A,3.604831,3.604857,6.389080,6.149800,3.740561,0.993045,1.034390,-0.330470,-0.927535,-0.908358,-0.888937,-0.869274,-2.260757,-3.654341,-3.636518
A,4.425744,4.996604,6.962709,3.947778,2.358137,1.004121,0.259487,-0.312341,-0.914336,-0.895035,-0.875492,-2.266812,-2.912668,-3.648990,-2.893528
A,3.604857,6.389080,6.149800,3.740561,0.993045,1.034390,-0.330470,-0.927535,-0.908358,-0.888937,-0.869274,-2.260757,-3.654341,-3.636518,-3.562992
A,4.996604,6.962709,3.947778,2.358137,1.004121,0.259487,-0.312341,-0.914336,-0.895035,-0.875492,-2.266812,-2.912668,-3.648990,-2.893528,-2.885401
A,3.603559,4.998759,3.840422,3.604413,7.208951,4.424116,4.177927,3.365022,3.742824,1.601719,1.048786,-0.316426,-0.917011,-0.897477,-0.877695
A,4.416943,4.419614,3.604245,5.815373,5.816286,4.997314,3.363513,3.371521,2.958217,1.630016,-0.334786,-0.298026,-0.903591,-0.883932,-2.274741
A,4.998759,3.840422,3.604413,7.208951,4.424116,4.177927,3.365022,3.742824,1.601719,1.048786,-0.316426,-0.917011,-0.897477,-0.877695,-3.020816
A,4.419614,3.604245,5.815373,5.816286,4.997314,3.363513,3.371521,2.958217,1.630016,-0.334786,-0.298026,-0.903591,-0.883932,-2.274741,-3.004312
A,3.840422,3.604413,7.208951,4.424116,4.177927,3.365022,3.742824,1.601719,1.048786,-0.316426,-0.917011,-0.897477,-0.877695,-3.020816,-3.728925
A,3.604245,5.815373,5.816286,4.997314,3.363513,3.371521,2.958217,1.630016,-0.334786,-0.298026,-0.903591,-0.883932,-2.274741,-3.004312,-3.707268
A,3.604413,7.208951,4.424116,4.177927,3.365022,3.742824,1.601719,1.048786,-0.316426,-0.917011,-0.897477,-0.877695,-3.020816,-3.728925,-3.624299
A,5.815373,5.816286,4.997314,3.363513,3.371521,2.958217,1.630016,-0.334786,-0.298026,-0.903591,-0.883932,-2.274741,-3.004312,-3.707268,-2.880675
A,7.208951,4.424116,4.177927,3.365022,3.742824,1.601719,1.048786,-0.316426,-0.917011,-0.897477,-0.877695,-3.020816,-3.728925,-3.624299,-2.146035
A,5.816286,4.997314,3.363513,3.371521,2.958217,1.630016,-0.334786,-0.298026,-0.903591,-0.883932,-2.274741,-3.004312,-3.707268,-2.880675,-2.143885
A,4.424116,4.177927,3.365022,3.742824,1.601719,1.048786,-0.316426,-0.917011,-0.897477,-0.877695,-3.020816,-3.728925,-3.624299,-2.146035,-2.144037
A,2.788773,3.025835,3.604341,3.030585,3.604766,3.360420,2.556371,2.961356,1.021326,0.442619,0.318963,-1.792432,-4.617644,-3.637857,-2.885786
A,3.603986,2.210065,3.604222,3.029462,3.604670,2.546770,3.745164,2.399930,0.428058,0.295115,0.355952,-3.915322,-4.482640,-3.624896,-2.876918
A,3.025835,3.604341,3.030585,3.604766,3.360420,2.556371,2.961356,1.021326,0.442619,0.318963,-1.792432,-4.617644,-3.637857,-2.885786,-2.877252
A,2.210390,2.211021,4.423845,6.073880,7.776309,6.715437,4.328486,2.219442,-0.494871,-1.052492,-3.816364,-4.427705,-2.907862,-2.157101,-2.896192
A,2.215121,2.215611,3.044119,4.993969,6.383417,3.915225,2.542903,0.941588,-0.002361,-0.661993,-1.683230,-2.942347,-2.935753,-3.028563,-1.501419
A,2.214696,3.041585,2.216542,6.383492,5.560169,2.533259,1.737592,1.558501,-0.897277,-1.065139,-2.302874,-2.935086,-2.928231,-2.261860,-2.242200
A,2.215194,2.215673,3.605373,2.216187,2.216626,2.777952,3.915225,3.484491,0.984418,0.237179,-0.328834,-1.062790,-4.585553,-5.176748,-2.903731
A,2.214778,2.215264,3.043082,2.778031,2.216235,3.343933,3.688490,2.942832,0.213506,0.274194,-0.931819,-3.214013,-4.549195,-3.658250,-2.899538
A,2.215673,3.605373,2.216187,2.216626,2.777952,3.915225,3.484491,0.984418,0.237179,-0.328834,-1.062790,-4.585553,-5.176748,-2.903731,-2.155103
A,2.215264,3.043082,2.778031,2.216235,3.343933,3.688490,2.942832,0.213506,0.274194,-0.931819,-3.214013,-4.549195,-3.658250,-2.899538,-2.153066
A,3.605373,2.216187,2.216626,2.777952,3.915225,3.484491,0.984418,0.237179,-0.328834,-1.062790,-4.585553,-5.176748,-2.903731,-2.155103,-2.891817
A,3.043082,2.778031,2.216235,3.343933,3.688490,2.942832,0.213506,0.274194,-0.931819,-3.214013,-4.549195,-3.658250,-2.899538,-2.153066,-2.887375
A,3.020004,4.998685,3.841270,5.244365,6.388703,3.604793,1.966362,3.725621,2.797223,0.119564,-0.408199,-2.392185,-3.004312,-2.901788,-2.893958
A,4.417402,4.420000,4.422419,5.816801,4.997109,2.785584,3.946486,2.954111,1.453549,-1.236883,-1.016948,-2.371388,-3.655874,-2.898142,-2.152449
A,4.998685,3.841270,5.244365,6.388703,3.604793,1.966362,3.725621,2.797223,0.119564,-0.408199,-2.392185,-3.004312,-2.901788,-2.893958,-2.885786
A,4.420000,4.422419,5.816801,4.997109,2.785584,3.946486,2.954111,1.453549,-1.236883,-1.016948,-2.371388,-3.655874,-2.898142,-2.152449,-2.886175
A,7.209311,3.604706,2.212609,2.213135,3.604966,6.961223,4.529546,2.167654,0.076517,-0.306229,-1.678066,-1.644184,-4.432086,-4.400804,-2.894393
A,4.322838,7.161115,3.894352,1.712873,3.955288,3.179737,2.261429,1.614964,1.192165,0.499093,-1.527426,-2.200183,-3.548628,-2.828427,-2.119790
A,7.125494,5.262831,2.517761,3.120424,3.968267,3.009180,1.549901,1.804681,0.470336,-0.870402,-1.494045,-3.571607,-3.534029,-2.122825,-2.822225
A,7.161115,3.894352,1.712873,3.955288,3.179737,2.261429,1.614964,1.192165,0.499093,-1.527426,-2.200183,-3.548628,-2.828427,-2.119790,-3.530807
A,5.262831,2.517761,3.120424,3.968267,3.009180,1.549901,1.804681,0.470336,-0.870402,-1.494045,-3.571607,-3.534029,-2.122825,-2.822225,-2.828316
A,3.894352,1.712873,3.955288,3.179737,2.261429,1.614964,1.192165,0.499093,-1.527426,-2.200183,-3.548628,-2.828427,-2.119790,-3.530807,-2.828314
A,0.172831,1.213956,2.016438,2.192290,3.423799,1.245034,1.124489,1.829780,1.237954,-0.126859,-2.932074,-5.668540,-4.242600,-2.828399,-4.242597
A,0.998072,1.221815,2.807335,2.191823,2.641207,1.110955,1.162242,1.876313,0.597862,-0.829475,-5.000412,-4.242602,-4.242600,-3.537105,-4.948088
A,1.213956,2.016438,2.192290,3.423799,1.245034,1.124489,1.829780,1.237954,-0.126859,-2.932074,-5.668540,-4.242600,-2.828399,-4.242597,-4.242594
A,1.221815,2.807335,2.191823,2.641207,1.110955,1.162242,1.876313,0.597862,-0.829475,-5.000412,-4.242602,-4.242600,-3.537105,-4.948088,-3.530395
A,2.016438,2.192290,3.423799,1.245034,1.124489,1.829780,1.237954,-0.126859,-2.932074,-5.668540,-4.242600,-2.828399,-4.242597,-4.242594,-3.530344
A,2.786408,2.211073,2.786869,3.739347,3.018790,1.704061,1.140216,0.437210,0.511088,-0.829475,-3.586210,-2.828402,-3.537038,-3.521392,-4.242253
A,2.787153,2.210567,2.556077,3.773040,2.273037,1.751979,1.177397,0.481980,-0.126859,-2.214796,-3.557416,-2.828402,-4.242600,-3.511612,-5.675725
A,2.211073,2.786869,3.739347,3.018790,1.704061,1.140216,0.437210,0.511088,-0.829475,-3.586210,-2.828402,-3.537038,-3.521392,-4.242253,-7.792704
A,4.762666,6.983579,4.999680,3.602089,3.015071,2.207486,2.208307,3.843368,2.466879,1.380972,1.448633,0.657293,-0.291806,-2.405846,-2.730795
A,5.583099,6.396206,4.999514,3.602478,2.206089,2.206954,3.021729,3.276842,1.090921,1.409420,1.476465,0.173367,-1.588429,-3.224258,-2.245454
A,6.983579,4.999680,3.602089,3.015071,2.207486,2.208307,3.843368,2.466879,1.380972,1.448633,0.657293,-0.291806,-2.405846,-2.730795,-2.232847
A,6.396206,4.999514,3.602478,2.206089,2.206954,3.021729,3.276842,1.090921,1.409420,1.476465,0.173367,-1.588429,-3.224258,-2.245454,-1.779209
A,4.999680,3.602089,3.015071,2.207486,2.208307,3.843368,2.466879,1.380972,1.448633,0.657293,-0.291806,-2.405846,-2.730795,-2.232847,-2.672812
A,4.759855,4.187920,5.589012,3.601911,2.796010,2.203691,3.013663,2.206954,2.207782,3.841106,1.900288,2.775969,1.984955,-1.397248,-2.929016
A,3.956017,4.999555,4.999586,2.795373,2.796629,2.203146,3.012273,2.206425,3.020351,3.273318,1.917901,1.956081,0.419174,-2.641304,-2.781205
A,4.187920,5.589012,3.601911,2.796010,2.203691,3.013663,2.206954,2.207782,3.841106,1.900288,2.775969,1.984955,-1.397248,-2.929016,-3.202501
A,4.999555,4.999586,2.795373,2.796629,2.203146,3.012273,2.206425,3.020351,3.273318,1.917901,1.956081,0.419174,-2.641304,-2.781205,-3.169718
A,5.589012,3.601911,2.796010,2.203691,3.013663,2.206954,2.207782,3.841106,1.900288,2.775969,1.984955,-1.397248,-2.929016,-3.202501,-2.669823
A,4.999586,2.795373,2.796629,2.203146,3.012273,2.206425,3.020351,3.273318,1.917901,1.956081,0.419174,-2.641304,-2.781205,-3.169718,-2.213506
A,3.601911,2.796010,2.203691,3.013663,2.206954,2.207782,3.841106,1.900288,2.775969,1.984955,-1.397248,-2.929016,-3.202501,-2.669823,-3.093670
A,2.795373,2.796629,2.203146,3.012273,2.206425,3.020351,3.273318,1.917901,1.956081,0.419174,-2.641304,-2.781205,-3.169718,-2.213506,-3.994542
A,2.796010,2.203691,3.013663,2.206954,2.207782,3.841106,1.900288,2.775969,1.984955,-1.397248,-2.929016,-3.202501,-2.669823,-3.093670,-3.563771
A,2.796629,2.203146,3.012273,2.206425,3.020351,3.273318,1.917901,1.956081,0.419174,-2.641304,-2.781205,-3.169718,-2.213506,-3.994542,-2.655385
A,2.203691,3.013663,2.206954,2.207782,3.841106,1.900288,2.775969,1.984955,-1.397248,-2.929016,-3.202501,-2.669823,-3.093670,-3.563771,-2.652177
A,2.203146,3.012273,2.206425,3.020351,3.273318,1.917901,1.956081,0.419174,-2.641304,-2.781205,-3.169718,-2.213506,-3.994542,-2.655385,-1.736769
A,3.443539,3.452678,5.634627,8.455324,6.400514,3.582448,2.943354,6.070363,4.749866,1.814210,0.461039,-0.051500,-3.268252,-2.947929,-4.623106
A,3.451534,4.225407,7.044751,7.047369,4.990700,4.347889,4.496288,5.499880,2.599874,1.031502,0.484609,-1.953180,-3.520814,-3.785840,-4.245118
A,3.452678,5.634627,8.455324,6.400514,3.582448,2.943354,6.070363,4.749866,1.814210,0.461039,-0.051500,-3.268252,-2.947929,-4.623106,-4.218291
A,4.225407,7.044751,7.047369,4.990700,4.347889,4.496288,5.499880,2.599874,1.031502,0.484609,-1.953180,-3.520814,-3.785840,-4.245118,-3.212107
A,5.634627,8.455324,6.400514,3.582448,2.943354,6.070363,4.749866,1.814210,0.461039,-0.051500,-3.268252,-2.947929,-4.623106,-4.218291,-3.198138
A,7.044751,7.047369,4.990700,4.347889,4.496288,5.499880,2.599874,1.031502,0.484609,-1.953180,-3.520814,-3.785840,-4.245118,-3.212107,-3.193660
A,8.455324,6.400514,3.582448,2.943354,6.070363,4.749866,1.814210,0.461039,-0.051500,-3.268252,-2.947929,-4.623106,-4.218291,-3.198138,-3.642706
A,7.047369,4.990700,4.347889,4.496288,5.499880,2.599874,1.031502,0.484609,-1.953180,-3.520814,-3.785840,-4.245118,-3.212107,-3.193660,-5.881846
A,6.400514,3.582448,2.943354,6.070363,4.749866,1.814210,0.461039,-0.051500,-3.268252,-2.947929,-4.623106,-4.218291,-3.198138,-3.642706,-7.136848
A,4.990700,4.347889,4.496288,5.499880,2.599874,1.031502,0.484609,-1.953180,-3.520814,-3.785840,-4.245118,-3.212107,-3.193660,-5.881846,-6.617853
A,3.582448,2.943354,6.070363,4.749866,1.814210,0.461039,-0.051500,-3.268252,-2.947929,-4.623106,-4.218291,-3.198138,-3.642706,-7.136848,-4.805892
A,4.347889,4.496288,5.499880,2.599874,1.031502,0.484609,-1.953180,-3.520814,-3.785840,-4.245118,-3.212107,-3.193660,-5.881846,-6.617853,-3.445363
A,5.603498,4.999872,2.803247,2.196634,2.996599,4.402072,5.676033,2.728528,1.403597,-1.455815,-2.976445,-4.124510,-6.281443,-3.536495,-2.657313
A,5.605669,3.598011,2.197177,3.599009,2.198926,5.421422,4.330547,2.765560,-0.464305,-2.701997,-2.808333,-5.440569,-4.905034,-3.091370,-1.744015
A,4.999872,2.803247,2.196634,2.996599,4.402072,5.676033,2.728528,1.403597,-1.455815,-2.976445,-4.124510,-6.281443,-3.536495,-2.657313,-1.739178
A,3.598011,2.197177,3.599009,2.198926,5.421422,4.330547,2.765560,-0.464305,-2.701997,-2.808333,-5.440569,-4.905034,-3.091370,-1.744015,-1.730129
A,2.803247,2.196634,2.996599,4.402072,5.676033,2.728528,1.403597,-1.455815,-2.976445,-4.124510,-6.281443,-3.536495,-2.657313,-1.739178,-2.122846
A,2.197177,3.599009,2.198926,5.421422,4.330547,2.765560,-0.464305,-2.701997,-2.808333,-5.440569,-4.905034,-3.091370,-1.744015,-1.730129,-2.107471
A,3.399968,3.599267,3.000674,2.202144,3.818886,4.651375,2.727491,2.245455,0.108359,-0.309789,-0.982870,-2.319257,-2.289567,-2.258546,-3.125158
A,2.801695,2.997863,3.004772,3.601613,4.635330,3.272028,2.198313,1.443794,-0.371355,-0.633273,-1.452899,-2.295277,-3.155858,-1.794704,-3.119752
A,3.599267,3.000674,2.202144,3.818886,4.651375,2.727491,2.245455,0.108359,-0.309789,-0.982870,-2.319257,-2.289567,-2.258546,-3.125158,-3.103185
A,4.200431,3.599561,2.801107,2.999295,2.201598,1.611103,4.067380,2.732557,2.791925,1.472036,-0.692508,-2.866496,-3.282832,-3.623960,-3.135758
A,3.599853,2.800560,2.199440,3.600135,1.606390,2.427024,4.089137,2.754586,1.432642,0.127350,-0.659584,-3.313998,-3.645951,-3.151300,-2.232650
A,3.599561,2.801107,2.999295,2.201598,1.611103,4.067380,2.732557,2.791925,1.472036,-0.692508,-2.866496,-3.282832,-3.623960,-3.135758,-1.778621
A,2.800560,2.199440,3.600135,1.606390,2.427024,4.089137,2.754586,1.432642,0.127350,-0.659584,-3.313998,-3.645951,-3.151300,-2.232650,-2.672162
A,2.801107,2.999295,2.201598,1.611103,4.067380,2.732557,2.791925,1.472036,-0.692508,-2.866496,-3.282832,-3.623960,-3.135758,-1.778621,-2.669191
A,2.199440,3.600135,1.606390,2.427024,4.089137,2.754586,1.432642,0.127350,-0.659584,-3.313998,-3.645951,-3.151300,-2.232650,-2.672162,-3.569517
A,2.805655,2.806583,2.807456,4.384731,5.185482,6.219430,3.506235,1.922018,0.040057,0.120111,-2.528769,-3.212766,-2.785367,-2.724216,-2.683270
A,6.402931,3.594542,2.981358,2.194526,3.789512,4.024309,1.865427,1.077819,0.549979,0.064044,-2.597073,-2.372056,-1.856605,-2.327036,-2.296974
A,4.463558,4.966022,4.968672,3.600384,2.742186,3.949687,5.203907,3.028736,1.286262,0.067744,-0.716274,-2.460507,-3.319051,-2.917093,-3.829206
A,4.966714,4.969357,4.971697,2.229812,2.230019,5.685241,3.878125,3.063692,1.335445,-1.200004,-2.502016,-2.426789,-2.939842,-3.849515,-2.879436
A,3.593124,2.721515,3.106198,3.594323,3.983461,5.756261,3.547825,2.232404,0.936859,0.183802,-2.264695,-3.932488,-3.154572,-2.504880,-2.491314
A,3.594121,3.594804,2.233509,3.107191,4.866827,5.770091,3.112885,2.260743,0.059934,-1.463290,-3.093444,-3.530583,-2.821983,-2.498195,-3.444541
A,2.721515,3.106198,3.594323,3.983461,5.756261,3.547825,2.232404,0.936859,0.183802,-2.264695,-3.932488,-3.154572,-2.504880,-2.491314,-4.399978
A,4.966714,4.462514,3.599260,2.738451,2.230442,3.092937,3.962521,3.000231,3.030902,1.812417,-1.169596,-1.930113,-3.311449,-5.464430,-5.071300
A,4.966022,3.599507,3.599842,2.230859,2.231032,3.961373,3.970556,3.431418,2.208542,0.108044,-1.987796,-2.418159,-4.218845,-5.434959,-3.790085
A,4.462514,3.599260,2.738451,2.230442,3.092937,3.962521,3.000231,3.030902,1.812417,-1.169596,-1.930113,-3.311449,-5.464430,-5.071300,-2.517392
A,3.599507,3.599842,2.230859,2.231032,3.961373,3.970556,3.431418,2.208542,0.108044,-1.987796,-2.418159,-4.218845,-5.434959,-3.790085,-2.510917
A,3.599260,2.738451,2.230442,3.092937,3.962521,3.000231,3.030902,1.812417,-1.169596,-1.930113,-3.311449,-5.464430,-5.071300,-2.517392,-2.504250
A,3.598580,3.599010,2.737896,2.230531,2.230730,3.600084,3.957667,6.102614,3.492722,0.948542,-1.882122,-3.684686,-2.909441,-2.874796,-3.789968
A,3.598304,2.735729,2.230984,2.739074,3.091602,2.231098,5.700423,5.671892,2.660369,-0.716767,-3.596170,-3.276949,-2.884795,-3.799227,-2.517079
A,3.599010,2.737896,2.230531,2.230730,3.600084,3.957667,6.102614,3.492722,0.948542,-1.882122,-3.684686,-2.909441,-2.874796,-3.789968,-2.510434
A,2.735729,2.230984,2.739074,3.091602,2.231098,5.700423,5.671892,2.660369,-0.716767,-3.596170,-3.276949,-2.884795,-3.799227,-2.517079,-3.459717
A,2.737896,2.230531,2.230730,3.600084,3.957667,6.102614,3.492722,0.948542,-1.882122,-3.684686,-2.909441,-2.874796,-3.789968,-2.510434,-4.698614
A,8.180768,4.967425,4.970058,4.115932,4.976419,3.940577,6.546585,4.760162,2.168324,-0.762873,-3.279884,-4.972519,-7.985617,-6.285033,-4.965831
A,6.327885,4.966714,4.110107,4.973795,4.458509,5.319093,6.068154,3.447158,0.455843,-1.940282,-3.361200,-6.202146,-7.606534,-6.251664,-3.707444
A,3.068288,3.604481,4.142091,2.223513,3.068251,5.624362,4.288735,2.096543,1.652072,-0.058822,-0.477562,0.015528,-2.607877,-2.542427,-4.323345
A,3.604622,3.604670,3.604714,3.604755,3.916490,5.120391,2.948489,2.124010,0.804759,-0.040143,-0.451522,-1.296631,-2.571327,-3.425959,-5.226252
A,3.604481,4.142091,2.223513,3.068251,5.624362,4.288735,2.096543,1.652072,-0.058822,-0.477562,0.015528,-2.607877,-2.542427,-4.323345,-5.210376
A,3.604670,3.604714,3.604755,3.916490,5.120391,2.948489,2.124010,0.804759,-0.040143,-0.451522,-1.296631,-2.571327,-3.425959,-5.226252,-4.260927
A,4.142091,2.223513,3.068251,5.624362,4.288735,2.096543,1.652072,-0.058822,-0.477562,0.015528,-2.607877,-2.542427,-4.323345,-5.210376,-4.240397
A,4.180480,2.788506,3.603913,2.789389,3.375244,2.371373,1.019060,1.062635,0.332770,-0.252564,-1.624790,-3.745093,-4.307950,-3.564037,-2.883634
A,2.787910,3.604044,2.788825,2.789941,3.159415,2.396781,1.042246,0.308251,-0.271819,-0.883462,-2.367327,-4.395441,-4.304254,-3.562287,-2.147419
A,2.788506,3.603913,2.789389,3.375244,2.371373,1.019060,1.062635,0.332770,-0.252564,-1.624790,-3.745093,-4.307950,-3.564037,-2.883634,-3.558554
A,3.604044,2.788825,2.789941,3.159415,2.396781,1.042246,0.308251,-0.271819,-0.883462,-2.367327,-4.395441,-4.304254,-3.562287,-2.147419,-4.288501
A,3.603913,2.789389,3.375244,2.371373,1.019060,1.062635,0.332770,-0.252564,-1.624790,-3.745093,-4.307950,-3.564037,-2.883634,-3.558554,-3.595065
A,5.811150,4.417841,4.998386,2.209644,2.788825,2.563965,3.777783,2.260572,0.182791,-2.517341,-3.001606,-1.487579,-2.824847,-4.978669,-3.623652
A,4.416508,4.419128,3.604171,2.788249,2.789389,3.156469,2.999854,1.516350,-1.173518,-3.131365,-2.241373,-2.155103,-4.237153,-4.305939,-2.933383
A,4.417841,4.998386,2.209644,2.788825,2.563965,3.777783,2.260572,0.182791,-2.517341,-3.001606,-1.487579,-2.824847,-4.978669,-3.623652,-2.188830
A,4.419128,3.604171,2.788249,2.789389,3.156469,2.999854,1.516350,-1.173518,-3.131365,-2.241373,-2.155103,-4.237153,-4.305939,-2.933383,-2.140788
A,4.998386,2.209644,2.788825,2.563965,3.777783,2.260572,0.182791,-2.517341,-3.001606,-1.487579,-2.824847,-4.978669,-3.623652,-2.188830,-3.552186
A,3.605029,3.605050,3.605069,4.996239,3.356071,3.721822,0.980539,0.414172,1.057610,-1.851981,-3.936161,-3.006434,-4.982090,-3.568936,-2.895503
A,3.035778,3.605147,3.605162,4.173449,4.515438,2.354983,0.398904,1.036930,-0.325321,-3.352604,-2.374171,-5.068055,-4.980762,-2.895020,-2.886083
A,3.605050,3.605069,4.996239,3.356071,3.721822,0.980539,0.414172,1.057610,-1.851981,-3.936161,-3.006434,-4.982090,-3.568936,-2.895503,-2.886512
A,3.605147,3.605162,4.173449,4.515438,2.354983,0.398904,1.036930,-0.325321,-3.352604,-2.374171,-5.068055,-4.980762,-2.895020,-2.886083,-3.559530
A,3.605069,4.996239,3.356071,3.721822,0.980539,0.414172,1.057610,-1.851981,-3.936161,-3.006434,-4.982090,-3.568936,-2.895503,-2.886512,-4.290565
A,2.795536,2.796508,3.009754,4.193300,3.601743,4.194826,3.804793,0.888025,0.211901,-1.739632,-4.482640,-3.624896,-3.559506,-3.557798,-6.420628
A,2.796027,3.601640,3.601784,3.601920,3.602049,3.986213,2.241730,0.795844,-0.357042,-3.096006,-4.374438,-3.561285,-3.559660,-5.013413,-6.406596
A,2.796508,3.009754,4.193300,3.601743,4.194826,3.804793,0.888025,0.211901,-1.739632,-4.482640,-3.624896,-3.559506,-3.557798,-6.420628,-4.985572
A,3.601640,3.601784,3.601920,3.602049,3.986213,2.241730,0.795844,-0.357042,-3.096006,-4.374438,-3.561285,-3.559660,-5.013413,-6.406596,-4.258829
A,2.795408,2.204228,4.410699,3.602774,4.999328,5.376554,4.422222,0.913981,0.362076,-3.245151,-3.720617,-4.298909,-2.877591,-2.868621,-2.859242
A,2.204670,3.602374,4.412134,3.603034,5.586298,5.181996,2.268595,0.959923,-1.769697,-3.843745,-3.632065,-4.295040,-1.459706,-2.863857,-4.268349
A,2.204228,4.410699,3.602774,4.999328,5.376554,4.422222,0.913981,0.362076,-3.245151,-3.720617,-4.298909,-2.877591,-2.868621,-2.859242,-4.961093
A,3.602612,3.017635,4.998956,7.791139,4.190103,4.580440,2.424685,1.067521,-0.297586,-0.259534,-0.874708,-3.765026,-6.536616,-3.613712,-3.508529
A,3.018813,3.603565,6.394146,5.584247,4.782094,3.798204,1.044848,1.087611,-0.278579,-0.240454,-2.364042,-5.133351,-5.032712,-3.557945,-3.508312
A,3.017635,4.998956,7.791139,4.190103,4.580440,2.424685,1.067521,-0.297586,-0.259534,-0.874708,-3.765026,-6.536616,-3.613712,-3.508529,-3.558554
A,3.603565,6.394146,5.584247,4.782094,3.798204,1.044848,1.087611,-0.278579,-0.240454,-2.364042,-5.133351,-5.032712,-3.557945,-3.508312,-2.874951
A,4.998956,7.791139,4.190103,4.580440,2.424685,1.067521,-0.297586,-0.259534,-0.874708,-3.765026,-6.536616,-3.613712,-3.508529,-3.558554,-2.143170
